"기준_년_코드","기준_분기_코드","상권_구분_코드","상권_구분_코드_명","상권_코드","상권_코드_명","아파트_단지_수","아파트_면적_66_제곱미터_미만_세대_수","아파트_면적_66_제곱미터_세대_수","아파트_면적_99_제곱미터_세대_수","아파트_면적_132_제곱미터_세대_수","아파트_면적_165_제곱미터_세대_수","아파트_가격_1_억_미만_세대_수","아파트_가격_1_억_세대_수","아파트_가격_2_억_세대_수","아파트_가격_3_억_세대_수","아파트_가격_4_억_세대_수","아파트_가격_5_억_세대_수","아파트_가격_6_억_이상_세대_수","아파트_평균_면적","아파트_평균_시가"
"2020","2","A","골목상권","2110610","계남근린공원","111","1007","1525","107","1","0","41","559","788","497","571","116","68","61","207360929"
"2020","2","A","골목상권","2110609","신정네거리역 2번","230","2441","1758","218","1","0","395","1484","1388","595","461","79","16","54","168644439"
"2020","2","A","골목상권","2110608","신월2동주민센터","516","4910","3381","379","2","0","1487","4169","2468","532","16","0","0","55","135338051"
"2020","2","A","골목상권","2110607","금빛새마을금고본점","192","2159","2470","233","4","1","398","1428","1583","744","619","79","16","58","174524939"
"2020","2","A","골목상권","2110606","신한은행 신월동지점","430","3938","3130","128","7","1","1563","3225","1633","624","159","0","0","54","129988475"
"2020","2","A","골목상권","2110605","목동센트럴아이파크앞","210","2192","1861","165","4","0","1067","1229","745","1001","180","0","0","51","126207150"
"2020","2","A","골목상권","2110604","신월4동주민센터","640","5823","3545","91","0","0","2833","3442","2422","746","16","0","0","51","117336710"
"2020","2","A","골목상권","2110603","지향초등학교","99","3104","2032","498","4","0","635","1510","1256","1483","754","0","0","59","179354489"
"2020","2","A","골목상권","2110602","신월시영아파트중문","439","4376","1296","42","2","0","2399","1845","1346","126","0","0","0","46","98370817"
"2020","2","A","골목상권","2110601","신월1동우편취급국","502","5783","2048","24","4","0","2098","3896","1681","184","0","0","0","49","117105090"
"2020","2","A","골목상권","2110600","신월7동주민센터","613","6973","1346","9","3","0","3608","2956","1765","2","0","0","0","44","95684327"
"2020","2","A","골목상권","2110599","신월1파출소","338","3391","1042","110","2","0","1224","2532","615","174","0","0","0","51","115119500"
"2020","2","A","골목상권","2110598","신월문화체육센터","617","7629","657","38","1","0","4236","2452","1599","10","28","0","0","43","88137548"
"2020","2","A","골목상권","2110597","신월1동주민센터","554","5023","1566","118","2","0","2031","3663","673","342","0","0","0","50","113427956"
"2020","2","A","골목상권","2110596","서서울호수공원","382","4141","1118","30","5","0","1805","2604","883","2","0","0","0","48","105816380"
"2020","2","A","골목상권","2110595","메디힐병원","552","4555","1378","33","3","0","2171","3145","540","113","0","0","0","50","110039595"
"2020","2","A","골목상권","2110594","신월중학교","163","1289","1296","645","169","1","621","961","520","351","346","513","88","62","164820932"
"2020","2","A","골목상권","2110593","신월3동주민센터","292","2439","782","12","1","0","1475","1264","495","0","0","0","0","48","104556008"
"2020","2","A","골목상권","2110592","서울금융고등학교","215","1801","645","10","0","0","1178","908","370","0","0","0","0","48","103314886"
"2020","2","A","골목상권","2110591","충정로역 6번","298","2509","920","327","10","3","308","1226","880","171","302","198","684","55","208589140"
"2020","2","A","골목상권","2110590","만리재","266","1612","857","213","23","8","153","1058","538","206","88","196","474","58","209910410"
"2020","2","A","골목상권","2110589","애오개역 3번","264","2180","957","256","0","1","242","1234","389","249","207","242","831","50","194278732"
"2020","2","A","골목상권","2110588","한겨레신문사","118","1284","1161","409","17","6","49","529","343","320","316","570","750","66","302469434"
"2020","2","A","골목상권","2110587","공덕동주민센터","180","1920","1259","409","0","2","150","825","401","259","318","728","909","57","267951139"
"2020","2","A","골목상권","2110586","서울서부지방법원","101","2262","2092","1011","18","1","49","506","251","315","523","1267","2473","67","400913402"
"2020","2","A","골목상권","2110585","마포경찰서","46","2540","2015","826","26","0","29","114","234","429","171","497","3933","69","556178199"
"2020","2","A","골목상권","2110584","아현역 4번","10","1004","317","0","0","1","0","13","19","589","48","27","626","65","453854069"
"2020","2","A","골목상권","2110583","공덕래미안3차아파트","41","1926","1593","317","18","0","75","189","304","288","598","924","1476","69","433769791"
"2020","2","A","골목상권","2110582","이대역 5번","51","1066","189","83","1","1","115","494","132","332","1","5","261","53","233988486"
"2020","2","A","골목상권","2110581","염리초등학교","14","378","1092","354","158","2","17","8","53","170","496","125","1115","89","653051386"
"2020","2","A","골목상권","2110580","양원초등학교","15","582","20","1","0","0","11","221","57","314","0","0","0","50","198232525"
"2020","2","A","골목상권","2110579","마포역 4번","43","1135","1133","257","196","170","160","163","432","335","863","504","434","89","406754936"
"2020","2","A","골목상권","2110578","대흥역 2번","65","1540","1402","356","2","1","151","247","241","689","519","480","974","60","319806248"
"2020","2","A","골목상권","2110577","용강동주민센터","23","1489","2504","923","234","0","19","15","424","258","1036","683","2715","87","605873000"
"2020","2","A","골목상권","2110576","대흥역 3번","77","1326","1843","585","142","1","117","376","297","63","688","592","1764","61","350184131"
"2020","2","A","골목상권","2110575","대흥동주민센터","69","1328","58","43","1","2","233","664","476","56","2","0","1","43","132276245"
"2020","2","A","골목상권","2110574","서강대학교","49","578","639","99","0","1","120","259","160","34","92","190","462","53","254643798"
"2020","2","A","골목상권","2110573","신촌역 6번","23","608","170","49","0","0","57","319","56","10","272","113","0","43","183514540"
"2020","2","A","골목상권","2110572","서강대역 1번","153","2129","2571","340","7","1","382","810","338","311","851","1496","860","55","266645955"
"2020","2","A","골목상권","2110571","신수동주민센터","205","2246","2453","330","45","2","341","760","727","211","629","1221","1187","55","249310789"
"2020","2","A","골목상권","2110570","KB국민은행 서강지점","107","1496","1268","278","18","1","194","393","441","130","551","274","1078","57","271394622"
"2020","2","A","골목상권","2110569","홍대땡땡거리","132","1353","1240","51","11","0","560","516","218","135","377","561","288","53","193715725"
"2020","2","A","골목상권","2110568","광흥창역 1번","51","1044","2066","399","42","0","94","133","248","180","572","1339","985","68","389201549"
"2020","2","A","골목상권","2110567","광흥창역 6번","44","727","1760","295","218","0","88","135","230","14","151","598","1784","69","426685364"
"2020","2","A","골목상권","2110566","경의선책거리","232","2009","1017","103","32","0","908","1056","409","126","78","387","197","51","164392242"
"2020","2","A","골목상권","2110565","홍익대","99","960","1078","226","10","0","423","413","153","89","231","732","233","54","201553267"
"2020","2","A","골목상권","2110564","홍대입구역 3번","182","1680","567","176","38","2","613","677","372","312","392","97","0","50","168464973"
"2020","2","A","골목상권","2110563","상수역 3번","137","1008","996","231","239","153","182","457","307","66","56","151","1408","55","283257816"
"2020","2","A","골목상권","2110562","연트럴파크(연남동주민센터)","333","2817","989","307","42","6","878","1383","792","483","352","205","68","52","183083946"
"2020","2","A","골목상권","2110561","상수역 4번","218","1400","867","161","28","45","211","778","534","170","115","117","576","50","220569825"
"2020","2","A","골목상권","2110560","마포FM","315","2613","816","83","14","6","866","1279","999","337","40","8","3","52","180827022"
"2020","2","A","골목상권","2110559","성산중학교","331","2018","629","54","25","11","202","1258","768","284","168","44","13","49","201583168"
"2020","2","A","골목상권","2110558","경성고등학교","545","4425","1875","398","49","10","1065","2445","1964","574","336","232","141","55","185008171"
"2020","2","A","골목상권","2110557","홍대부속여중고앞","437","3507","1147","91","38","9","1009","1909","1336","450","51","30","7","54","185586833"
"2020","2","A","골목상권","2110556","절두산순교성지","169","915","272","40","17","5","86","622","298","152","56","26","9","49","198614612"
"2020","2","A","골목상권","2110555","홍익지구대","257","2205","651","342","442","10","449","1151","770","214","104","17","945","52","217108435"
"2020","2","A","골목상권","2110554","망원역 1번","520","4364","1092","75","40","9","1110","2471","1403","499","53","31","13","51","184112064"
"2020","2","A","골목상권","2110553","가좌역 2번","255","2833","1877","457","13","2","818","1136","977","671","1023","445","112","53","177535573"
"2020","2","A","골목상권","2110552","성미산체육관","424","3223","1169","87","26","9","687","2183","1293","270","56","25","0","54","167782171"
"2020","2","A","골목상권","2110551","성서초등학교","544","3924","1153","191","68","10","848","2658","1216","423","71","126","4","53","172362619"
"2020","2","A","골목상권","2110550","합정역 8번","595","4823","1295","442","495","10","742","2793","1527","600","314","77","1012","49","207126979"
"2020","2","A","골목상권","2110549","새터산","370","3240","1742","194","11","0","811","1652","1025","567","976","156","0","52","162135469"
"2020","2","A","골목상권","2110548","마포구청역 4번","476","5299","1077","218","67","5","894","3786","1268","509","84","124","1","52","163736244"
"2020","2","A","골목상권","2110547","KB국민은행 망원동지점","555","3998","1387","224","67","3","750","2487","1458","645","211","125","3","52","178003566"
"2020","2","A","골목상권","2110546","양화대교북단","346","2826","622","101","0","2","386","1695","844","345","202","74","5","48","199115757"
"2020","2","A","골목상권","2110545","마포구청역 1번","238","5223","530","20","3","0","573","2616","742","368","1477","0","0","48","161701787"
"2020","2","A","골목상권","2110544","망리단길","1078","8614","2368","396","61","6","1318","5153","2819","1173","627","346","9","48","186383267"
"2020","2","A","골목상권","2110543","중암중학교","40","1557","1100","1","0","0","82","264","43","1157","736","358","18","59","247702390"
"2020","2","A","골목상권","2110542","마포구청역 7번","452","5645","1627","101","2","0","661","3754","1517","970","454","19","0","49","172264001"
"2020","2","A","골목상권","2110541","동교초등학교","615","5014","2025","320","43","0","582","2854","1839","1163","687","277","0","49","183711682"
"2020","2","A","골목상권","2110540","망원나들목체육관","323","2709","1045","214","7","0","214","1728","851","499","460","219","4","49","191755663"
"2020","2","A","골목상권","2110539","미근동","27","450","713","132","28","0","71","258","130","324","112","204","224","62","280559394"
